"#,""Aprender algo nuevo sobre tu ciudad."",""Poder aportar al bienestar de otros ciudadanos."",""Pensar que tus ideas pueden ser Ãºtiles para otros ciudadanos."",""Conocer nuevas ideas para la ciudad."",""Obtener reconocimiento de otros ciudadanos."",""Que otras personas sepan que tan bueno eres por tus ideas."",""Saber cÃ_mo otras personas reaccionarÃ¡n por tus ideas."",""Saber que ganarÃ_as algo, si tu idea es seleccionada como soluciÃ_n en la ciudad."",""Conocer las ideas de otros ciudadanos."",""Saber si otras personas les interesa la participaciÃ_n ciudadana."",""Compartir tu conocimiento y experiencia con los demÃ¡s."",""Beneficiarte de las ideas publicadas por otros ciudadanos."",""Divertirte participando."",""Relacionarte con otros ciudadanos con intereses comunes."",""Obtener una recompensa monetaria."",""Nos gustarÃ_a saber un poco de ti.Â¿CuÃ¡l es tu fecha de nacimiento?"",""Â¿CuÃ¡l es tu gÃ©nero?"",Otro,""Â¿CuÃ¡l es tu ocupaciÃ_n?"",Otro,""Â¿EnÂ cuÃ¡l localidad de la ciudad de BogotÃ¡ vives?"",""IndÃ_canos cuÃ¡l es tu estrato socioecÃ_nomico"",""Por Ãºltimo, seÃ±ala el Ãºltimo nivel de educaciÃ_n alcanzado:"",Otro,""Fecha de entrada (UTC)"",""Fecha de envÃ_o (UTC)"",""Network ID"""
"228544ed4e45c7109e153d5d6d5fe190,3,4,3,1,1,1,1,2,4,4,5,2,3,4,3,1982-01-12,""Femenino "",,""Profesional Independiente"",,""Puente Aranda"",3,""Postgrado "",,""2016-04-19 19:40:08"",""2016-04-19 19:43:02"",483ab89578"
"21113f6fc34e82396795ad03e319da5d,4,3,3,2,2,1,2,4,3,4,2,2,1,2,1,1983-02-09,""Femenino "",,""Servidor  PÃºblico"",,Chapinero,3,""Postgrado "",,""2016-04-19 20:23:03"",""2016-04-19 20:25:30"",32a48fc9bf"
"a28f32a32c935c938835576ad145d4ae,3,5,4,3,2,2,2,3,4,4,4,5,2,5,3,1989-04-27,Masculino,,Docente,,Suba,4,""Postgrado "",,""2016-04-19 22:47:59"",""2016-04-19 22:53:46"",ddb124de0c"
"6aecc538d276f91b04b6d34f184a3c9b,2,4,4,3,3,4,3,2,3,3,4,4,4,4,2,1982-06-26,Masculino,,Estudiante,,Teusaquillo,4,""Postgrado "",,""2016-04-20 12:38:00"",""2016-04-20 12:42:32"",e1ff43533e"
"d71d3906d042634b340ded48512f61c5,1,5,5,5,3,3,3,5,3,3,5,5,5,5,5,1985-05-23,Masculino,,Empleado,,EngativÃ¡,3,Profesional,,""2016-05-11 13:07:49"",""2016-05-11 13:10:07"",468991f6d2"
"f1bfa033e17bdb4b0654e180a7a891cb,5,5,5,5,5,4,5,3,5,3,5,5,5,5,5,1986-07-31,Masculino,,Empleado,,""Ciudad BolÃ_var"",2,TecnÃ_logo,,""2016-05-11 13:09:02"",""2016-05-11 13:10:45"",2612f7ccc8"
"18c4c19476f8fba17f0a568b3ab918e9,4,4,5,4,4,4,3,5,4,3,4,4,4,4,4,1980-03-12,Masculino,,Empleado,,Kennedy,3,""Postgrado "",,""2016-05-11 13:08:47"",""2016-05-11 13:11:07"",d5716fe911"
"fc32a9d959f649227cf86693c437a398,2,4,4,2,2,5,3,1,3,1,3,3,1,1,5,1977-11-18,Masculino,,""Servidor  PÃºblico"",,EngativÃ¡,3,""Postgrado "",,""2016-05-11 13:09:40"",""2016-05-11 13:11:30"",e5dda47d13"
"e1a698986a8615851764218657b7cf35,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1984-12-05,Masculino,,Docente,,Kennedy,2,Profesional,,""2016-05-11 13:09:40"",""2016-05-11 13:11:44"",f626c75762"
"8d5f2bda1395543622e947fb9bd3c238,5,3,2,5,1,1,1,1,5,1,5,5,1,5,1,1981-08-05,Masculino,,,Abogado,UsaquÃ©n,3,""Postgrado "",,""2016-05-11 13:09:46"",""2016-05-11 13:11:44"",4b9707f32e"
